,Open,Close,High,Low,Volume
2023-11-14 14:17:04.940669,891.0543190630783,896.0227694115662,896.0227694115662,884.5768973961701,118300733
2023-11-15 14:17:04.940669,929.8420138820838,929.733666289105,935.5620479967728,918.6167055902931,76303017
2023-11-16 14:17:04.940669,910.4006476690355,913.233216672762,925.4609068133797,906.3524994317708,75926470
2023-11-17 14:17:04.940669,901.8934062786237,910.7214435242932,910.7214435242932,879.7951378906297,52329672
2023-11-20 14:17:04.940669,851.5567945124027,856.2589221088834,868.7259101575636,826.8278112698428,64880682
2023-11-21 14:17:04.940669,907.8788097615238,912.7952335641917,912.7952335641917,895.7347569197564,57016127
2023-11-22 14:17:04.940669,894.2087334088936,902.6289778690535,903.189619055996,888.7995006758671,88711434
2023-11-23 14:17:04.940669,929.0424838607782,945.9633591677232,945.9633591677232,907.8856973735132,47687186
2023-11-24 14:17:04.940669,973.0966863864008,956.1433877510113,987.5786494872464,944.7894171075111,84720958
2023-11-27 14:17:04.940669,933.0529496234776,943.3058593435649,950.7878786294755,909.6652169322318,92543364
2023-11-28 14:17:04.940669,964.0655171513642,964.3307429463181,968.5245761537851,952.0877916436945,113074998
2023-11-29 14:17:04.940669,978.657871406853,985.1088620373228,998.3619731239285,968.3869524043157,69037426
2023-11-30 14:17:04.940669,1024.1840580845878,1049.2652378017183,1049.2652378017183,1011.4551316392278,75544562
2023-12-01 14:17:04.940669,1032.7962748517111,1041.202544388134,1041.202544388134,1009.9905579242378,71298385
2023-12-04 14:17:04.940669,999.50238832785,1007.2740000546056,1017.7049386791172,983.0272047121664,74577540
2023-12-05 14:17:04.940669,965.4977515887399,960.4673273809587,968.0593500031976,938.4103696774656,107776886
2023-12-06 14:17:04.940669,988.5944576661492,982.0026721016056,994.1289360844872,969.1002090644791,87959805
2023-12-07 14:17:04.940669,961.9511148743393,970.8903551891133,970.8903551891133,945.4335720018842,100801661
2023-12-08 14:17:04.940669,939.915888317175,935.3789009148462,979.3222797863579,919.1415967940843,90181228
2023-12-11 14:17:04.940669,933.0102393302348,934.4994600417863,949.1089478701033,919.7685435235411,82450743
2023-12-12 14:17:04.940669,945.3066748017812,954.7298863833616,954.7298863833616,924.3742373322659,86913783
2023-12-13 14:17:04.940669,971.8419907545543,968.0211942823104,979.3727340712926,952.3868451975852,59932019
2023-12-14 14:17:04.940669,939.9895323136161,948.7745613069205,948.7745613069205,922.3877922395001,81996559
2023-12-15 14:17:04.940669,922.0400592584809,934.0179941391787,935.9982106519547,919.5185124921665,84571091
2023-12-18 14:17:04.940669,928.3876151224958,935.1176078377764,943.9318369329093,926.7596062759784,59565064
2023-12-19 14:17:04.940669,916.694647046426,912.1383094643662,934.5768260782429,905.3560038844624,79174770
2023-12-20 14:17:04.940669,986.8351508503713,995.350380509806,1027.001441641115,972.3812024425541,103236544
2023-12-21 14:17:04.940669,985.0620420305594,986.5952547295439,1010.2391976118329,972.2606602212295,78975862
2023-12-22 14:17:04.940669,1002.9170810476313,986.6796713872347,1007.3833511121594,984.7949031439446,87260143
2023-12-25 14:17:04.940669,1040.149000643839,1028.141117451769,1064.3081787572362,1011.4316022615716,65558610
2023-12-26 14:17:04.940669,1007.7006907997232,998.6405569390405,1031.11458378018,998.6405569390405,71411240
2023-12-27 14:17:04.940669,999.9737238660973,981.3214293976052,1022.2284506656573,963.9465113058835,99716810
2023-12-28 14:17:04.940669,1037.6374397381032,1040.8135285451533,1044.3023419535266,994.1947275336654,104171950
2023-12-29 14:17:04.940669,1032.2744341046389,1043.6978402381615,1043.6978402381615,1008.9276583514891,82001653
2024-01-01 14:17:04.940669,1032.890278086425,1041.3013699839942,1041.3013699839942,1029.6983189687896,96638911
2024-01-02 14:17:04.940669,1005.1854149469591,996.0600261822766,1011.4358494391121,990.8612258660271,68018515
2024-01-03 14:17:04.940669,1006.4672394123467,1002.2259097782023,1009.5654135873124,970.0691676260659,62230791
2024-01-04 14:17:04.940669,1042.5699171738981,1050.6187036443341,1056.5547951255026,1030.2092311791819,94437578
2024-01-05 14:17:04.940669,1031.0653575709189,1038.400807185959,1054.4990344985147,1023.2296544824793,72360894
2024-01-08 14:17:04.940669,1004.1574737292956,1005.7008524245005,1006.9946317790719,987.1202879779016,91104287
2024-01-09 14:17:04.940669,1008.7538379646622,1028.2118665886585,1028.2118665886585,999.2263063735693,57496447
2024-01-10 14:17:04.940669,1020.3282769970252,1020.683676608582,1032.0507806533215,1011.550330751178,95043633
2024-01-11 14:17:04.940669,960.4265773726434,956.8985215679844,991.8896517308749,953.0301120570147,74425113
2024-01-12 14:17:04.940669,923.5747964372434,920.4311321939325,936.4294751133334,913.4095947342213,73237537
2024-01-15 14:17:04.940669,931.1242378222541,925.7278486857498,951.459289037418,896.9745474080516,76183464
2024-01-16 14:17:04.940669,915.0459297403968,900.6519132513785,930.891415596825,900.6519132513785,59326996
2024-01-17 14:17:04.940669,905.2081421569333,900.487588667569,918.4357351691245,900.487588667569,62184930
2024-01-18 14:17:04.940669,910.015404559973,900.3352169619027,914.4349672822755,900.3352169619027,98695982
2024-01-19 14:17:04.940669,881.8867752681791,881.3521705655716,898.83334234939,876.4673839057654,80974920
2024-01-22 14:17:04.940669,896.8893909495836,896.0270656314976,905.5703449824831,871.2258512082187,72773338
2024-01-23 14:17:04.940669,918.7425210349626,915.5983709414932,926.6399148431565,903.5334360134859,68643341
2024-01-24 14:17:04.940669,950.3740454939201,965.3731718722809,976.82935293156,940.3333178904501,95125142
2024-01-25 14:17:04.940669,928.2110301096624,934.2814100977613,937.7058537869914,906.0277676575922,84035819
2024-01-26 14:17:04.940669,891.6063292594741,912.3463877952875,915.977914021689,858.2553132446683,91735739
2024-01-29 14:17:04.940669,898.7479596310226,904.0767714850923,930.1209234643026,874.530101267826,82979687
2024-01-30 14:17:04.940669,895.6118428314282,889.2611002551386,904.8534133621064,876.7099287328386,86909666
2024-01-31 14:17:04.940669,935.1316721834954,940.6490848196889,959.26840854421,930.9204366049407,106628207
2024-02-01 14:17:04.940669,934.168875708947,947.8655624142019,963.5595172841861,914.5513521283267,64345148
2024-02-02 14:17:04.940669,931.0859580581925,941.0861908821538,941.0861908821538,884.1987732674036,72347556
2024-02-05 14:17:04.940669,950.1479307579816,954.3858728590075,972.3510004475033,942.3748196018668,75846312
2024-02-06 14:17:04.940669,946.5672801330726,959.8672388310861,959.8672388310861,933.0505518039284,87846514
2024-02-07 14:17:04.940669,932.2292994232486,929.476918137404,932.2424960501015,905.8125957410517,91314067
2024-02-08 14:17:04.940669,1015.4932602116658,1016.4398118740661,1034.388884717411,986.4968934769386,69881035
2024-02-09 14:17:04.940669,996.1937632993656,999.7670411581,999.7670411581,964.8524322155407,62487173
2024-02-12 14:17:04.940669,1023.2201377831756,1022.9253076399164,1037.0706137922282,1016.5434496635978,91229774
2024-02-13 14:17:04.940669,1021.750262418353,1012.6820795541676,1026.6152205817232,996.9692763631926,74724955
2024-02-14 14:17:04.940669,1001.5358863595284,997.4391211485867,1013.1441951663217,997.4391211485867,40069838
2024-02-15 14:17:04.940669,975.6487065613417,981.7951037758482,994.4815123406377,949.146014629441,68852924
2024-02-16 14:17:04.940669,906.7496595905047,918.7323109332513,923.7579678644116,900.0202842709417,78951375
2024-02-19 14:17:04.940669,878.430259062597,883.860137423391,891.6561077312723,851.1072395921306,84027073
2024-02-20 14:17:04.940669,851.2054896951734,852.2011684008793,852.4695196439403,837.5867021929384,78373521
2024-02-21 14:17:04.940669,876.1568047845268,889.0010756056008,897.2548476618831,859.8900524076004,87996533
2024-02-22 14:17:04.940669,886.2117981248707,876.4185710505778,888.6912140585255,872.7432630582774,80575750
2024-02-23 14:17:04.940669,911.8246287009691,917.3843434956366,921.2083807508556,891.4973761710348,68006862
2024-02-26 14:17:04.940669,864.9086005717174,872.9797765962489,877.8077154797065,849.6596113008836,100900737
2024-02-27 14:17:04.940669,853.3041235158919,855.4168292686018,864.6229521494232,832.2433716407345,55344495
2024-02-28 14:17:04.940669,890.7745379699338,901.1798247854864,901.1798247854864,873.8024770065817,74357588
2024-02-29 14:17:04.940669,893.1388580515395,890.0253610105923,920.5394990127727,884.1731692342797,105506355
2024-03-01 14:17:04.940669,868.7128026411026,862.803435453894,874.9617167968747,852.6593624561302,71791912
2024-03-04 14:17:04.940669,814.328915944843,822.0700115104246,825.7207256004859,813.8621754297418,77009962
2024-03-05 14:17:04.940669,776.9554022685041,785.1186840788197,786.366873159723,756.121813134213,78971964
2024-03-06 14:17:04.940669,775.1322766793628,778.4957629384501,785.8113517337684,767.9451445214144,62093614
2024-03-07 14:17:04.940669,767.2980508506926,771.01492720822,790.8240835358516,751.7855296398983,55048135
2024-03-08 14:17:04.940669,765.3102767530066,769.9472676986062,793.2735287137026,755.2711686533038,78819658
2024-03-11 14:17:04.940669,765.98210232928,752.8979501461992,776.1507527228532,748.3600925101682,56828707
2024-03-12 14:17:04.940669,770.6181712182606,764.5292990677463,774.8786830358886,762.5231620414062,99016292
2024-03-13 14:17:04.940669,793.397324560122,798.7917585924049,805.2009928397264,768.8894241661727,79101549
2024-03-14 14:17:04.940669,816.3975794846704,819.9109202723694,842.83904344611,811.6416623568438,101113820
2024-03-15 14:17:04.940669,813.1622453942482,805.2667460257989,829.5432452197443,796.4549354891429,95304948
2024-03-18 14:17:04.940669,801.020249548402,805.5517729506922,815.9134647487359,796.4271728692657,56633838
2024-03-19 14:17:04.940669,803.3075478161696,797.698600130598,824.6829971378022,780.2251878398163,67423710
2024-03-20 14:17:04.940669,808.4495421908163,820.1853503660636,820.1853503660636,779.9414603356505,84487420
2024-03-21 14:17:04.940669,813.4704842659987,809.1164191712631,815.2647823512868,805.6022134009477,76067822
2024-03-22 14:17:04.940669,793.727940539433,786.2146338664011,818.0138624559892,777.460433529254,67572539
2024-03-25 14:17:04.940669,770.5297205636314,766.0595721184548,779.3129834772817,762.4257022680365,88366217
2024-03-26 14:17:04.940669,745.574473997797,748.8462037614457,753.0669254222979,733.3348512644939,85404451
2024-03-27 14:17:04.940669,751.5334421981447,740.0537736665052,767.6476724326459,740.0537736665052,59905003
2024-03-28 14:17:04.940669,724.3490238300916,723.7162364179868,741.5229981135371,710.0117714966766,82501538
2024-03-29 14:17:04.940669,735.0465118997088,732.012115727949,749.0558230273989,717.2462009606984,91146050
2024-04-01 14:17:04.940669,736.1413346472322,733.6016629265882,737.2959975516798,733.6016629265882,57849179
2024-04-02 14:17:04.940669,699.2230398444622,700.8537632756824,708.6547449912101,681.5100400131505,41967832
2024-04-03 14:17:04.940669,715.1898167162989,716.6277920676102,721.3725883564367,710.3783016627333,74709973
2024-04-04 14:17:04.940669,733.2879862314676,729.4172563315376,733.5794312393396,718.4293121101084,103222158
2024-04-05 14:17:04.940669,709.6716588652498,699.6551327966694,721.6798214422968,698.077954292221,77070940
2024-04-08 14:17:04.940669,690.1032756153829,681.6259059015873,704.3951637504042,681.6259059015873,86305225
2024-04-09 14:17:04.940669,685.9962110509989,698.5764881629175,705.6449616256846,667.5345871471072,74837999
2024-04-10 14:17:04.940669,670.1874180942766,672.2405370301015,675.2384522409591,654.5177539981573,89114825
2024-04-11 14:17:04.940669,699.0909323643436,683.9390279698935,723.8129111031363,678.1812782800185,70096838
2024-04-12 14:17:04.940669,690.6404151907731,686.2125578732981,702.5443103062751,686.2125578732981,73629949
2024-04-15 14:17:04.940669,672.1475439397693,656.6551606018388,685.258968338651,656.6551606018388,78903923
2024-04-16 14:17:04.940669,657.2443017254028,663.538280306713,676.5813111661424,646.7786178218499,58319791
2024-04-17 14:17:04.940669,656.5491851755455,653.8719704761096,677.8521639930856,626.6665901821319,89409564
2024-04-18 14:17:04.940669,644.6703935660689,648.8717711608228,648.8717711608228,642.8674766467775,69227752
2024-04-19 14:17:04.940669,659.2288425288041,664.8812529829307,664.8812529829307,645.1631429825637,86740004
2024-04-22 14:17:04.940669,656.7832716769828,652.3382495705803,660.4248254852677,650.3546334429808,109625198
2024-04-23 14:17:04.940669,668.2789549964001,674.116478956074,674.116478956074,665.5308696874965,86934175
2024-04-24 14:17:04.940669,640.849514227443,652.7012640608449,652.7012640608449,634.5127755747963,82241701
2024-04-25 14:17:04.940669,631.6629745210644,637.0024645508375,637.0024645508375,629.3062377251817,79299202
2024-04-26 14:17:04.940669,643.8308456073689,652.2866579834198,652.2866579834198,631.8480131682497,94328401
2024-04-29 14:17:04.940669,620.255513913084,623.0501705680784,623.4254188540051,608.689077047129,101896806
2024-04-30 14:17:04.940669,624.5337775400777,628.3761867865704,647.6079265224341,614.6955005521961,63988727
2024-05-01 14:17:04.940669,634.183541453372,631.8993034885519,635.1242887773202,615.6848759188673,95076281
2024-05-02 14:17:04.940669,579.818012419413,579.3023224685419,585.1780477076521,572.6300468940714,85967499
2024-05-03 14:17:04.940669,552.6600365703341,555.5434659775563,555.5434659775563,538.9094665184089,71949274
2024-05-06 14:17:04.940669,558.8725599584218,557.456054835131,570.1207031169438,552.4929523311908,83235796
2024-05-07 14:17:04.940669,552.3146256489471,549.1054191196345,563.4292241267487,542.471119678426,93929046
2024-05-08 14:17:04.940669,543.5327795830877,555.2280041933153,564.6864995854723,531.1740068412396,89450499
2024-05-09 14:17:04.940669,545.0366164370434,549.4948498983968,562.0458125027465,541.2068744797399,86108275
2024-05-10 14:17:04.940669,549.4825322123618,548.092036873747,551.9254914157602,541.8812405894533,111951142
2024-05-13 14:17:04.940669,543.0331645542153,552.7690327201915,552.7690327201915,542.6440366007774,103273582
2024-05-14 14:17:04.940669,531.7768389043806,532.4418482641513,545.746202934177,525.1935625266979,91839744
2024-05-15 14:17:04.940669,516.9960318656393,520.692692864953,522.0983957735938,509.81215653554494,112015775
2024-05-16 14:17:04.940669,521.2376221940159,521.8311782623884,522.2913487927702,511.4275337527152,76028567
2024-05-17 14:17:04.940669,503.9941112044784,505.4241500736572,511.2370844582686,502.6373666347667,114235316
2024-05-20 14:17:04.940669,496.71641616684497,499.3297744215834,499.3297744215834,487.99331763880036,87196828
2024-05-21 14:17:04.940669,499.68636205875237,490.1204615221454,499.90449335608304,490.1204615221454,76931756
2024-05-22 14:17:04.940669,483.4871104666288,483.13622838783596,491.1207235033292,472.04131157129746,80976330
2024-05-23 14:17:04.940669,514.7116711714833,511.7235815402574,523.2161012498766,509.6983752754834,80753015
2024-05-24 14:17:04.940669,537.9198737808213,536.5115974674408,554.9255879615612,535.3755141351311,63124913
2024-05-27 14:17:04.940669,537.2143468498231,542.3717681710671,561.3463097409117,518.7822900287848,81985569
2024-05-28 14:17:04.940669,544.7345142008081,542.9578607884215,548.1518392253485,539.7648618541134,91127050
2024-05-29 14:17:04.940669,527.7915807288208,522.3462189687389,544.6003608098447,522.3462189687389,81662709
2024-05-30 14:17:04.940669,523.7661017296662,520.0721671567557,527.272640127941,496.6375203107626,66642528
2024-05-31 14:17:04.940669,537.497778655944,529.2008548934167,537.8430847628915,523.5957638376881,57271639
2024-06-03 14:17:04.940669,543.2290363550973,549.6425978649581,552.0255800502281,522.8513635929818,86140823
2024-06-04 14:17:04.940669,553.0996686551573,553.8341048299905,553.8341048299905,548.6844988599971,81791949
2024-06-05 14:17:04.940669,554.892283985045,554.4401005814714,555.6642935578394,554.4401005814714,72169814
2024-06-06 14:17:04.940669,545.2452612439457,538.3712864011488,545.6878613627662,538.3712864011488,74114255
2024-06-07 14:17:04.940669,538.9774182073746,537.057171594065,546.1978385501286,536.1344504142271,78458091
2024-06-10 14:17:04.940669,531.5029274561459,534.9718337519953,535.3022535002227,516.128473575553,115779922
2024-06-11 14:17:04.940669,526.144865131136,516.6745239810674,541.937707329736,512.6611385416759,89864981
2024-06-12 14:17:04.940669,521.28459199178,520.7849081851505,526.1557339901829,509.19729810325174,64876544
2024-06-13 14:17:04.940669,525.3774581837533,517.3577506771181,533.7031068710177,515.5710923658024,72387512
2024-06-14 14:17:04.940669,520.6899808945759,516.89394344441,538.2445213425256,512.1565949749156,69570933
2024-06-17 14:17:04.940669,507.4951594668066,516.3461266078205,518.4798658632648,489.545506108781,89732451
2024-06-18 14:17:04.940669,528.7653326209804,535.0742637781545,538.1539150644707,515.2001100704858,97733933
2024-06-19 14:17:04.940669,518.1523703935302,518.6195843436124,531.8644503853062,508.7708727057279,72116323
2024-06-20 14:17:04.940669,515.5656764687939,519.6392096641918,532.0536993927429,503.98507262635513,86164568
2024-06-21 14:17:04.940669,496.6596184870457,496.2007548300608,507.57996099218343,492.4166445983862,61940014
2024-06-24 14:17:04.940669,498.42522508083965,494.86650552982485,512.2701774083455,478.4506332681241,66286973
2024-06-25 14:17:04.940669,482.59254990848694,484.3506683969623,489.11890720466533,469.45207025029424,111240829
2024-06-26 14:17:04.940669,477.0386094555902,470.18692750665264,479.3629507160002,470.18692750665264,74238852
2024-06-27 14:17:04.940669,474.59971601943874,471.161687967303,489.0813396469406,465.23156472742164,98863057
2024-06-28 14:17:04.940669,456.5133807609857,459.2159844975319,459.2159844975319,453.6185209257497,77460734
2024-07-01 14:17:04.940669,440.4905714455277,438.44017291683707,445.35234373461617,430.600113043432,74886448
2024-07-02 14:17:04.940669,430.64083724137026,425.75567064224884,433.17087641863276,425.75567064224884,85520484
2024-07-03 14:17:04.940669,427.68930752147236,430.505200005467,430.505200005467,417.49095977445467,69205279
2024-07-04 14:17:04.940669,454.2063737648007,455.4917155644808,461.6931359333784,434.4809852730146,105724687
2024-07-05 14:17:04.940669,461.34592885823383,460.5756910254964,468.9819260333531,458.3625265877016,90351677
2024-07-08 14:17:04.940669,472.1889936048358,463.5947720670603,477.33535363746205,463.5947720670603,83734090
2024-07-09 14:17:04.940669,470.9215998528961,467.11675956429906,483.4822676471563,466.1476928656936,26612979
2024-07-10 14:17:04.940669,466.3144967470486,466.5698988085562,466.937201473869,465.33400703065246,83684725
2024-07-11 14:17:04.940669,455.4900042606333,464.80205429279846,464.80205429279846,452.7931986474785,110215365
2024-07-12 14:17:04.940669,458.4094369628402,460.747972508792,470.38741308709103,453.3017769604557,94678284
2024-07-15 14:17:04.940669,471.3507413830265,471.32800358534394,489.0279645534428,466.9064569187585,76332219
2024-07-16 14:17:04.940669,464.1054370633638,466.55781920080403,477.3655636395119,449.24220162430646,100319059
2024-07-17 14:17:04.940669,456.3895831975311,458.1088040218186,466.91666953497537,446.0703436248452,65207470
2024-07-18 14:17:04.940669,471.81482391573,475.26851932372443,475.26851932372443,463.57423756477965,122700985
2024-07-19 14:17:04.940669,471.55915022357306,472.99335928322654,475.9276126514057,462.7229839329154,88376249
2024-07-22 14:17:04.940669,455.845381485859,450.9601535720859,462.7866704987501,442.6240757435198,100939491
2024-07-23 14:17:04.940669,444.4678698725291,438.74729062342215,444.77432755728364,438.74729062342215,66346983
2024-07-24 14:17:04.940669,459.69971430960845,457.26344144253875,462.79846651187114,449.4730472632125,89721447
2024-07-25 14:17:04.940669,465.0258790334081,459.8704642673242,474.10217343680597,459.8704642673242,90738156
2024-07-26 14:17:04.940669,466.17507052616486,467.20131430160114,476.19669969606247,458.08649073159467,96997831
2024-07-29 14:17:04.940669,480.3702385786314,475.83353620022,490.5945611596459,475.83353620022,95163155
2024-07-30 14:17:04.940669,461.19366807704637,463.8266563153831,464.33675016761265,445.5253105180405,76006857
2024-07-31 14:17:04.940669,470.5567238587304,473.00512504481867,477.48425139133883,468.9553355032679,76308007
2024-08-01 14:17:04.940669,493.82431718422646,500.92583112359677,509.49393273702594,487.45389643176026,68349845
2024-08-02 14:17:04.940669,481.4586762593669,479.2490057630934,503.28730720275405,465.38168625910356,66257504
2024-08-05 14:17:04.940669,485.7560397369656,484.64419932722535,493.28538043559826,466.39422697266934,72997108
2024-08-06 14:17:04.940669,487.45531425495244,484.6926562725976,495.8022142291695,484.6926562725976,90804304
2024-08-07 14:17:04.940669,490.1203887974275,496.14016971062733,503.7972113316715,487.55952037447094,77108049
2024-08-08 14:17:04.940669,471.1988303107557,470.0874461086561,478.97539052755644,460.30721075535104,30798043
2024-08-09 14:17:04.940669,478.5374627111801,481.1091727413836,482.26469398059453,474.6465160491509,83342113
2024-08-12 14:17:04.940669,470.34360211760657,475.35777348037664,478.4867116018242,464.48592559509984,86840289
2024-08-13 14:17:04.940669,469.69901466357913,467.99514339634726,470.96037943285637,466.3354634311412,76942591
2024-08-14 14:17:04.940669,463.31769006591236,464.64635639527546,481.25360603652155,453.55627473903405,71507270
2024-08-15 14:17:04.940669,465.07826964373714,458.2523287736511,475.51807160066505,458.2523287736511,86659190
2024-08-16 14:17:04.940669,463.1912599618674,463.6380106579214,472.901211998226,452.7166380178084,55960834
2024-08-19 14:17:04.940669,469.30898323316575,475.03449959300275,482.74225735222205,454.7288460838645,68294771
2024-08-20 14:17:04.940669,478.1807593756427,482.37012942448564,483.9941688378339,474.95007675516155,87725073
2024-08-21 14:17:04.940669,501.0191690102093,499.14907972887545,519.7340965196818,493.5516634514181,75842795
2024-08-22 14:17:04.940669,494.8235433826399,492.4280107015592,503.23428541637355,487.48399933529913,59209845
2024-08-23 14:17:04.940669,481.5679918706935,476.4086722328165,493.2804299972901,466.59165073759,74335737
2024-08-26 14:17:04.940669,475.0558540828908,478.1959849765846,478.1959849765846,472.4149749277725,61666496
2024-08-27 14:17:04.940669,458.0335212364079,447.9947606133072,473.35254562467304,447.9947606133072,67070579
2024-08-28 14:17:04.940669,450.1156730100672,445.3820797119875,451.64240129407756,438.33887217542787,65013619
2024-08-29 14:17:04.940669,460.3204776548935,459.3331987621678,465.18368197498495,451.6324799946215,61046820
2024-08-30 14:17:04.940669,481.2264898009479,484.79374497367826,494.2902629431703,464.7614895611307,83011850
2024-09-02 14:17:04.940669,479.2816479577517,474.1933221860223,492.4073249018998,458.5171043116863,67192955
2024-09-03 14:17:04.940669,477.0570269613234,475.86146438279195,480.230994167574,454.97446030141543,66206391
2024-09-04 14:17:04.940669,488.9390044672406,479.39821950187405,493.299577444233,476.31677844497773,59184203
2024-09-05 14:17:04.940669,468.08386280505704,477.9879499699217,482.3735865612631,467.3792548601763,97611041
2024-09-06 14:17:04.940669,462.2272205897962,467.53078761857483,467.53078761857483,448.9580404249852,80374612
2024-09-09 14:17:04.940669,478.2350896102549,475.7315450774596,486.0717777470537,465.04202423385453,61589811
2024-09-10 14:17:04.940669,465.0912959957893,461.6426591551451,471.5517618430647,459.90925107223825,54354971
2024-09-11 14:17:04.940669,454.94548322759334,450.60860301093237,469.7195267370367,450.60860301093237,111962651
2024-09-12 14:17:04.940669,482.58862820835867,486.5764448966953,490.34641716357476,472.23028037636544,86530545
2024-09-13 14:17:04.940669,477.61062998765004,478.3263251194782,486.9628478937739,462.0400436899978,86088392
2024-09-16 14:17:04.940669,461.7125412213518,463.6495592850021,465.0489330587211,450.83717928022855,80480648
2024-09-17 14:17:04.940669,441.6243137790279,448.7969712377485,448.7969712377485,434.2206304262348,85284945
2024-09-18 14:17:04.940669,440.3118217184458,439.81867515021514,443.662418310122,429.74947412784496,91361195
2024-09-19 14:17:04.940669,439.6244360381337,444.1499243099483,453.9518389011281,433.15795368534845,82392068
2024-09-20 14:17:04.940669,442.5029279445169,442.3292633281224,444.2397733034869,437.5060499772101,88531701
2024-09-23 14:17:04.940669,450.29860302923777,455.85433497611297,455.85433497611297,440.07366997997184,85509035
2024-09-24 14:17:04.940669,438.06176540836776,435.1749837953656,444.6351717912337,432.42062607923475,73352871
2024-09-25 14:17:04.940669,466.9602792067469,461.14021376106024,474.1633998713572,459.7873562713747,112250765
2024-09-26 14:17:04.940669,496.054227985937,490.33442777256346,503.73950277883887,490.33442777256346,72120938
2024-09-27 14:17:04.940669,510.3261664867481,508.0717139002969,521.9707117435797,498.9207367767108,83991877
2024-09-30 14:17:04.940669,517.9248613213199,522.023275019011,522.023275019011,513.6281602118074,51656020
2024-10-01 14:17:04.940669,550.0783237030963,539.0056457362658,557.789201223121,539.0056457362658,86579299
2024-10-02 14:17:04.940669,568.6210166074912,569.2925234921624,578.0661734781455,563.3288715535338,78434130
2024-10-03 14:17:04.940669,572.0096665170421,577.9848413875683,578.1953026747456,565.1725896963377,87397672
2024-10-04 14:17:04.940669,569.364491317286,572.7506957206374,578.3414636759993,565.1987893436639,78192129
2024-10-07 14:17:04.940669,549.2141983765753,546.4344175962639,562.1000140548855,539.6302362959918,88799502
2024-10-08 14:17:04.940669,551.7922976883052,551.7257135984377,560.7154269309056,541.2723128094661,64919181
2024-10-09 14:17:04.940669,565.7003680545009,565.8932231740151,574.3699779151764,557.8156597465553,85876340
2024-10-10 14:17:04.940669,552.9417957991154,555.1268425715897,561.5322573678762,540.4355312407082,67305990
2024-10-11 14:17:04.940669,558.5761767423578,567.4238108389342,567.4238108389342,547.9889822889132,99924439
2024-10-14 14:17:04.940669,557.0145274298201,554.3545392794164,571.3058089632096,540.1211650183353,56513299
2024-10-15 14:17:04.940669,542.3996587440558,536.4371064627476,554.144440083762,535.1034101181781,104120215
2024-10-16 14:17:04.940669,531.8789955183735,524.7572079150802,544.4428667594409,524.7572079150802,75814287
2024-10-17 14:17:04.940669,537.1838067414891,534.5200373600986,555.4940103043281,534.5200373600986,90959363
